time,cpu_count,memory_size,avg_mem,mem_useage,params
38.794535875320435,10,17179869184,5.559497539813702,"[6.6662139892578125, 6.6064453125, 6.7025299072265625, 6.4358673095703125, 5.9062042236328125, 5.1761322021484375, 5.0261077880859375, 4.708343505859375, 5.0579833984375, 5.180633544921875, 5.4077606201171875, 5.5205841064453125, 5.5928192138671875, 5.785247802734375, 5.75079345703125, 5.7937164306640625, 5.8123626708984375, 5.849395751953125, 5.837615966796875, 5.702911376953125, 5.715972900390625, 5.6001434326171875, 5.6604766845703125, 5.479736328125, 5.4632415771484375, 5.3277740478515625, 5.479583740234375, 5.5062713623046875, 5.4005584716796875, 5.4029693603515625, 5.4352569580078125, 5.517822265625, 5.462738037109375, 5.341339111328125, 4.8224334716796875, 4.974945068359375, 5.1733245849609375, 5.2164306640625, 5.3197174072265625]","{'n_seeds': 1, 'random_seeds': False, 'trx': True, 'num_chunks': 10}"
182.07744216918945,10,17179869184,6.540199195945656,"[6.103485107421875, 6.0706024169921875, 6.7040863037109375, 6.5758209228515625, 6.4579315185546875, 6.33294677734375, 6.1343841552734375, 6.30865478515625, 6.2463836669921875, 6.3105621337890625, 6.32208251953125, 6.3316650390625, 6.5933074951171875, 6.626708984375, 6.5509185791015625, 6.5973052978515625, 6.5494537353515625, 6.5764923095703125, 6.5520172119140625, 6.5483245849609375, 6.5761260986328125, 6.5383453369140625, 6.6019439697265625, 6.6289215087890625, 6.5475616455078125, 6.651092529296875, 6.6522979736328125, 6.6869964599609375, 6.608367919921875, 6.6796112060546875, 6.6581268310546875, 6.7042999267578125, 6.697174072265625, 6.5633544921875, 6.55401611328125, 6.5543975830078125, 6.5857696533203125, 6.57232666015625, 6.5731658935546875, 6.682037353515625, 6.622222900390625, 6.6000823974609375, 6.4014434814453125, 6.51922607421875, 6.6737823486328125, 6.6316070556640625, 6.58978271484375, 6.6103057861328125, 6.499176025390625, 6.4849395751953125, 6.4537811279296875, 6.4636993408203125, 6.565704345703125, 6.5823516845703125, 6.533203125, 6.696868896484375, 6.4936370849609375, 6.5104522705078125, 6.4746856689453125, 6.5142364501953125, 6.466156005859375, 6.5096282958984375, 6.387298583984375, 6.5796051025390625, 6.6168365478515625, 6.59375, 6.5945587158203125, 6.57464599609375, 6.5812530517578125, 6.7987060546875, 6.78338623046875, 6.7200164794921875, 6.7976837158203125, 6.77301025390625, 6.7498016357421875, 6.7719879150390625, 6.769012451171875, 6.6632232666015625, 6.636932373046875, 6.7051544189453125, 6.731719970703125, 6.6101531982421875, 6.62542724609375, 6.61468505859375, 6.56903076171875, 6.4931182861328125, 6.7274169921875, 6.53961181640625, 6.4120330810546875, 6.4042205810546875, 6.381927490234375, 6.4209442138671875, 6.2916717529296875, 6.2016754150390625, 6.13006591796875, 6.134002685546875, 6.156707763671875, 6.1298828125, 6.3260650634765625, 6.330535888671875, 6.333251953125, 6.3419952392578125, 6.3785400390625, 6.4184417724609375, 6.4156036376953125, 6.4416961669921875, 6.451904296875, 6.3162078857421875, 6.32781982421875, 6.3229827880859375, 6.4523468017578125, 6.4572906494140625, 6.580474853515625, 6.4380035400390625, 6.3997650146484375, 6.405853271484375, 6.4156646728515625, 6.5442047119140625, 6.6244659423828125, 6.583099365234375, 6.6640167236328125, 6.72442626953125, 6.4565277099609375, 6.435028076171875, 6.5186920166015625, 6.7389984130859375, 6.6513671875, 6.6115264892578125, 6.6554107666015625, 6.6081390380859375, 6.60430908203125, 6.5827484130859375, 6.587615966796875, 6.5640716552734375, 6.5840606689453125, 6.6360321044921875, 6.6298675537109375, 6.6338653564453125, 6.49188232421875, 6.5213470458984375, 6.6399078369140625, 6.6536102294921875, 6.60491943359375, 6.603363037109375, 6.4641265869140625, 6.6060638427734375, 6.6064453125, 6.6304168701171875, 6.475738525390625, 6.470611572265625, 6.454925537109375, 6.4553985595703125, 6.474517822265625, 6.2950592041015625, 6.4691314697265625, 6.4700775146484375, 6.5028839111328125, 6.5218505859375, 6.683258056640625, 6.6908111572265625, 6.7042694091796875, 6.7327117919921875, 6.7219085693359375, 6.6943206787109375, 6.6082611083984375, 6.6249542236328125, 6.6314849853515625, 6.59771728515625, 6.52947998046875, 6.5321197509765625, 6.51055908203125, 6.505279541015625, 6.5113372802734375, 6.5264129638671875, 6.5049896240234375, 6.7154998779296875, 6.7376556396484375, 6.6913909912109375, 6.689666748046875, 6.673675537109375, 6.744781494140625, 6.7713165283203125]","{'n_seeds': 1, 'random_seeds': False, 'trx': True, 'num_chunks': 1}"
